,label,youtube_id,time_start,time_end,split,is_cc
1845,drinking,0w8RHvQVohk,331,341,train,0
1846,drinking,0zEWT4y2Dso,29,39,train,0
1847,drinking,162ro8sHvXM,21,31,train,0
1848,drinking beer,0aQE7Zcaxzo,575,585,train,0
1849,drinking beer,0gaTvv7wB6o,8,18,train,0
1850,drinking beer,0kDD--AhG_o,107,117,train,0
1851,drinking beer,0Q5jLwq8dJM,29,39,train,0
1852,drinking beer,0RTNs-4YY_I,2,12,train,0
1853,drinking beer,0VfhTjI0KkY,149,159,train,0
1854,drinking beer,0Vz2bvUBwuo,13,23,train,0
1855,drinking beer,0XIZve09y1I,13,23,train,0
1856,drinking beer,0ZaiGzv7na8,0,10,train,0
1857,drinking beer,13TM50BdAFQ,1,11,train,0
1858,drinking beer,17cB20ly3Qo,41,51,train,0
1859,drinking beer,1zUD9oFUAWU,7,17,train,0
1860,drinking shots,-ueQpq7t1VE,27,37,train,0
1861,drinking shots,04NyBK_C_h0,1,11,train,0
1862,drinking shots,0GIc6gWGuhU,0,10,train,0
1863,drinking shots,0jNFcr6wvFk,14,24,train,0
1864,drinking shots,0ql2oEqTuMk,44,54,train,0
1865,drinking shots,0Q__osPqNtE,0,10,train,0
1866,drinking shots,1kVPuP4SMtk,29,39,train,0
1867,drinking shots,1so9-8alZwA,19,29,train,0
1868,drinking shots,1Uw8hT3pS5A,177,187,train,0
1869,driving car,00P8qGvMgX4,87,97,train,0
1870,driving car,08us014ZLkU,105,115,train,0
1871,driving car,09hrf4tspQM,7,17,train,0
1872,driving car,0CVnwFc58Rg,97,107,train,0
1873,driving car,0dPCzZIagSo,48,58,train,1
1874,driving car,0i1VwFAnc8Y,120,130,train,0
1875,driving car,0i_5YBnQdac,51,61,train,0
1876,driving car,0OcMQ2Z49gw,45,55,train,0
1877,driving car,0ov3PP_n2Vo,85,95,train,0
1878,driving car,0paNIvN7gcs,547,557,train,1
1879,driving car,0phpwk9Ztkk,6,16,train,0
1880,driving car,0sCM2xB5PDc,2,12,train,0
1881,driving car,0sDET375rhI,7,17,train,0
1882,driving car,0tL7KrdYv4A,7,17,train,1
1883,driving car,0VKc8TbBloE,24,34,train,0
1884,driving car,0WCttfSBVS8,117,127,train,0
1885,driving car,0z5IBF2JqJ4,16,26,train,0
1886,driving car,0Zca-a_Zn8o,45,55,train,0
1887,driving car,11_Sc27Rwxo,20,30,train,0
1888,driving car,13qJZYboiKk,28,38,train,0
1889,driving car,15kZMVi6f7Q,86,96,train,0
1890,driving car,17T7EB5i-j4,122,132,train,0
1891,driving car,1cwjXJzLpfo,70,80,train,0
1892,driving car,1dxrTRlKJm0,92,102,train,0
1893,driving car,1em_GRO7Qks,96,106,train,0
1894,driving car,1m_LMJlTonw,55,65,train,0
1895,driving car,1rStqUORI0k,62,72,train,0
1896,driving car,1tjpR-QgNTs,35,45,train,0
1897,driving tractor,-yhePQ6NFEw,19,29,train,0
1898,driving tractor,02V3HoGe5xY,31,41,train,0
1899,driving tractor,0cg8XfB9fL0,121,131,train,0
1900,driving tractor,0coydTMyx30,41,51,train,0
1901,driving tractor,0CRhKHdGQBU,221,231,train,0
1902,driving tractor,0DuzpyFOVcw,222,232,train,0
1903,driving tractor,0E5kxwM8TG8,26,36,train,0
1904,driving tractor,0joDynw6S2I,21,31,train,0
1905,driving tractor,0K-TPlc1l8E,68,78,train,0
1906,driving tractor,0MVxFYLQbic,26,36,train,0
1907,driving tractor,0NUTcXmBjRs,68,78,train,0
1908,driving tractor,0oEt6N6POFI,402,412,train,0
1909,driving tractor,0Ps0j788SLE,4,14,train,0
1910,driving tractor,0PTW_p9PDWk,1012,1022,train,0
1911,driving tractor,0qi5NdNS7RE,45,55,train,0
1912,driving tractor,0QtS3Ft9ljY,70,80,train,0
1913,driving tractor,0t1edpIaSaY,56,66,train,0
1914,driving tractor,0T4Vgg79mVA,3,13,train,0
1915,driving tractor,0ya8hWi4-1g,50,60,train,0
1916,driving tractor,0ytiu05JJLs,26,36,train,0
1917,driving tractor,0z4nrR-Hs5o,125,135,train,0
1918,driving tractor,11ct8q1k8vM,4,14,train,0
1919,driving tractor,18DpXhELiOg,16,26,train,0
1920,drop kicking,-JfDhNYe5o8,1,11,train,0
1921,drop kicking,-oImFrxEuro,2,12,train,0
1922,drop kicking,-Rdnp3SC_Io,9,19,train,0
1923,drop kicking,-Unwmow-UJA,16,26,train,0
1924,drop kicking,00RgI9DqlUY,3,13,train,0
1925,drop kicking,05T7F8NC3h4,18,28,train,0
1926,drop kicking,0BN88t4-kWw,4,14,train,0
1927,drop kicking,0LG57TWJb6o,0,10,train,0
1928,drop kicking,0mMmUXH-sa4,2,12,train,0
1929,drop kicking,0SfGmvlluvs,10,20,train,0
1930,drop kicking,0TFvcggtm3k,2,12,train,0
1931,drop kicking,0TpW6oYZnME,0,10,train,1
1932,drop kicking,0YdN-wAtTWU,39,49,train,0
1933,drop kicking,13Pkil1hzws,0,10,train,0
1934,drop kicking,14Fzvs9vPoQ,4,14,train,0
1935,drop kicking,1m90axV-JWE,0,10,train,0
1936,drop kicking,1qm_fuRKDV8,4,14,train,0
1937,drop kicking,1VM7JzZsW2k,15,25,train,0
1938,drumming fingers,-SGuKNZrt-o,22,32,train,0
1939,drumming fingers,-TFb1lrRzcg,52,62,train,0
1940,drumming fingers,-wD73od9_kk,40,50,train,0
1941,drumming fingers,01en9xExwdY,25,35,train,0
1942,drumming fingers,0niq-K9yLqg,26,36,train,0
1943,drumming fingers,0nxZe3k3AmI,34,44,train,0
1944,drumming fingers,0r5pzTSZRng,40,50,train,0
1945,dunking basketball,-WKIoIK_CTk,41,51,train,0
1946,dunking basketball,-Y91N4ixW_o,13,23,train,0
1947,dunking basketball,-zjCHnN9SdQ,10,20,train,0
1948,dunking basketball,-_S4rOj75Ik,1,11,train,0
1949,dunking basketball,00KSNfv0RJk,1,11,train,0
1950,dunking basketball,022yoowO6Cc,1,11,train,0
1951,dunking basketball,03_Le8JqF4w,10,20,train,0
1952,dunking basketball,0A8ov5xMuAM,3,13,train,0
1953,dunking basketball,0boDimB7PrA,2,12,train,0
1954,dunking basketball,0CHfpmvH1x0,1,11,train,0
1955,dunking basketball,0CpipYjWeEA,5,15,train,0
1956,dunking basketball,0d5ZBXEkqyk,22,32,train,0
1957,dunking basketball,0H8sKrGw_Mo,1,11,train,0
1958,dunking basketball,0hUbZScZHAk,3,13,train,0
1959,dunking basketball,0myMjVHynrU,3,13,train,0
1960,dunking basketball,0Nb8KktLVrg,30,40,train,0
1961,dunking basketball,0Pt4Cdnbtrw,0,10,train,0
1962,dunking basketball,0PT9JlE_8Ec,170,180,train,0
1963,dunking basketball,0SvSwVJJ5lA,4,14,train,0
1964,dunking basketball,0tlkoyhiPF4,3,13,train,0
1965,dunking basketball,0tmIm4SsVYs,0,10,train,0
1966,dunking basketball,0vf35HoH-pc,0,10,train,0
1967,dunking basketball,0x1vUXK20H0,61,71,train,0
1968,dunking basketball,0z0xVjDj7VM,1,11,train,0
1969,dunking basketball,16AzBUK3OhA,11,21,train,0
1970,dunking basketball,17qNI2UOo-w,12,22,train,0
1971,dunking basketball,1D5dQWLqAoU,9,19,train,0
1972,dunking basketball,1gr8PWQAnXo,2,12,train,0
1973,dunking basketball,1JWY9fVlSRg,4,14,train,0
1974,dying hair,-Vcz99PhxgQ,251,261,train,0
1975,dying hair,-wMdyw61Gxc,461,471,train,0
1976,dying hair,-wr2W1bvbYk,480,490,train,0
1977,dying hair,-XA9ixioG8I,147,157,train,0
1978,dying hair,00EMZGzlhek,18,28,train,0
1979,dying hair,0d4HGA3-Vj0,113,123,train,0
1980,dying hair,0j-xkhqhtlo,286,296,train,0
1981,dying hair,0j9pyABEzhI,423,433,train,0
1982,dying hair,0K4X6shWy4g,105,115,train,0
1983,dying hair,0kDPKHF2QD8,20,30,train,0
1984,dying hair,0OYUEYgqVJk,298,308,train,0
1985,dying hair,0ScxbOKR93k,151,161,train,0
1986,dying hair,0sP_tm0IV1U,131,141,train,0
1987,dying hair,0taRnclytGA,148,158,train,0
1988,dying hair,0W-Xv2JGGes,349,359,train,0
1989,dying hair,0whbPMOpKzE,197,207,train,0
1990,dying hair,0wVnq5ASxTY,284,294,train,0
1991,dying hair,0zUYci9DKGo,95,105,train,0
1992,dying hair,15YSFYxbRTA,716,726,train,0
1993,dying hair,1Ag8C8pu4Nk,0,10,train,0
1994,dying hair,1CKYGiJJ1RA,229,239,train,0
1995,dying hair,1Fd5oFFKXtQ,127,137,train,0
1996,dying hair,1gE6tQwb52E,311,321,train,0
1997,dying hair,1GvDmbK0X5M,162,172,train,0
1998,dying hair,1kufl_sHU1I,135,145,train,0
1999,dying hair,1llbpqf3KN4,422,432,train,0
2000,dying hair,1qUJgpyLgBo,253,263,train,0
2001,dying hair,25r6lixZUM4,315,325,train,0
2002,eating burger,038CcPZEBn4,14,24,train,0
2003,eating burger,06pj__z8U5c,43,53,train,0
2004,eating burger,0cmDsag0l9U,77,87,train,0
2005,eating burger,0FIJ-cyhP2k,10,20,train,0
2006,eating burger,0LuJFYtclQA,261,271,train,0
2007,eating burger,0mTZJz2aJRk,80,90,train,0
2008,eating burger,0vjJ9zS3knI,1,11,train,0
2009,eating burger,1-fccTBU0FM,11,21,train,0
2010,eating burger,12-7o2QML9w,0,10,train,0
2011,eating burger,12Icqn94FZc,212,222,train,0
2012,eating burger,1dmfliZM2NI,1,11,train,0
2013,eating burger,1gS5Udgciy0,52,62,train,0
2014,eating burger,1iaNDO810wA,936,946,train,0
2015,eating burger,1Ih4HSzwGK4,7,17,train,0
2016,eating burger,1SbmvZwbV4w,8,18,train,0
2017,eating burger,1viCCaNGFC0,47,57,train,0
2018,eating burger,1wwrIONzPAw,4,14,train,0
2019,eating burger,1XklZnvQcGY,97,107,train,0
2020,eating burger,21l4tt2en1s,17,27,train,0
2021,eating burger,2B4NQC26en8,4,14,train,0
2022,eating burger,2BqRWvR7pNA,251,261,train,0
2023,eating burger,2doPoIHWJCo,4,14,train,0
2024,eating cake,-_MFAjItBBE,225,235,train,0
2025,eating cake,0Jpl4du8F8o,15,25,train,0
2026,eating cake,1G0RbpsS_aE,8,18,train,0
2027,eating cake,1pd9-tf17NE,5,15,train,0
2028,eating cake,1rLgHXNOoqI,13,23,train,0
2029,eating cake,1YYPDC2Ig18,9,19,train,0
2030,eating cake,27_oTba7mik,15,25,train,0
2031,eating cake,2aM0J1ZNo4s,131,141,train,0
2032,eating cake,2buPVKtWU5M,9,19,train,0
2033,eating cake,2DMxUUkDgFI,2,12,train,0
2034,eating carrots,-U-LjsCUyI4,27,37,train,0
2035,eating carrots,0H7QF6YNj7k,2,12,train,0
2036,eating carrots,0qFPNlKijPs,3,13,train,0
2037,eating carrots,0VUSj-SAcUs,9,19,train,0
2038,eating carrots,1HW0xxQBjiU,138,148,train,0
2039,eating carrots,1kMxaTdtQP0,0,10,train,0
2040,eating carrots,1OOkguyr8zw,16,26,train,0
2041,eating carrots,1rQaP5Kf5Xw,19,29,train,0
2042,eating carrots,1t6qClHwXq0,5,15,train,0
2043,eating carrots,1xDhfBuATZ0,27,37,train,0
2044,eating carrots,2aPVxlEm5r8,86,96,train,0
2045,eating chips,00e59C9YgUc,3,13,train,0
2046,eating chips,030KGXn4hy4,25,35,train,0
2047,eating chips,05PVk0vWvb4,46,56,train,0
2048,eating chips,0J2hIKBCSDg,18,28,train,0
2049,eating chips,0JLz81Wvk_k,41,51,train,0
2050,eating chips,0o1VQXMWwxo,3,13,train,0
2051,eating chips,0xXEfgNiJbQ,23,33,train,0
2052,eating chips,150VPIQPR68,10,20,train,0
2053,eating chips,1CSOIiEJwx0,8,18,train,0
2054,eating chips,1DANNB6_6RI,135,145,train,0
2055,eating chips,1dNhN93NSic,1,11,train,0
2056,eating chips,1DT4NNxIrm0,75,85,train,0
2057,eating chips,1oJZGZ4whRA,212,222,train,0
2058,eating chips,1Q2yFZ7jNuw,155,165,train,0
2059,eating chips,1Qz2zo--1lE,31,41,train,0
2060,eating chips,1Q_fDinc9OM,12,22,train,0
2061,eating chips,1_OOsNcx5tQ,89,99,train,0
2062,eating chips,22Y6OZHPPV0,43,53,train,0
2063,eating doughnuts,-tTDXLTRZwQ,11,21,train,0
2064,eating doughnuts,-ZEG-ZimwJg,6,16,train,0
2065,eating doughnuts,0AaQpoTDKmI,3,13,train,0
2066,eating doughnuts,0lOQGjgwzGU,1,11,train,0
2067,eating doughnuts,0NBENxItoKY,3,13,train,0
2068,eating doughnuts,0qLW6rdj_Fk,6,16,train,0
2069,eating doughnuts,16CDSpDlU1c,3,13,train,0
2070,eating doughnuts,1MNYX74lHzM,170,180,train,0
2071,eating doughnuts,1pfKrQ-K6Pg,52,62,train,0
2072,eating doughnuts,1QbXSzC_MQY,51,61,train,0
2073,eating doughnuts,1uIpeCp8ifs,70,80,train,0
2074,eating hotdog,0G27MoNN_iM,192,202,train,0
2075,eating hotdog,0iNc1DSb2Lc,75,85,train,0
2076,eating hotdog,13-k56ie2wQ,23,33,train,0
2077,eating hotdog,1BRwWRBtGYg,1,11,train,0
2078,eating hotdog,1CwaupDlKiA,50,60,train,0
2079,eating hotdog,1Gq5O6AebNU,156,166,train,0
2080,eating hotdog,1muEzP1jX_Q,447,457,train,0
2081,eating hotdog,1zaz-wmBRg4,113,123,train,0
2082,eating hotdog,2-Tq5LvwJIc,108,118,train,0
2083,eating hotdog,2DdkP6U4WjY,44,54,train,0
2084,eating hotdog,2GBRqXhNWts,37,47,train,0
2085,eating hotdog,2QFGQlwx3wo,20,30,train,0
2086,eating hotdog,2S5DMUMvkyw,88,98,train,0
2087,eating ice cream,-wHwso53dGw,378,388,train,1
2088,eating ice cream,-X_bcgATtH4,23,33,train,0
2089,eating ice cream,-ZAg8y-J9II,24,34,train,0
2090,eating ice cream,-ZSLez_Qtc4,5,15,train,0
2091,eating ice cream,03fd3rnupoE,18,28,train,0
2092,eating ice cream,06iDqj6n6YI,0,10,train,0
2093,eating ice cream,07KR3jta1Uo,19,29,train,0
2094,eating ice cream,0FnVWxvziQQ,9,19,train,0
2095,eating ice cream,0G3yniDCOWk,3,13,train,0
2096,eating ice cream,0GUeiEZBMoI,70,80,train,0
2097,eating ice cream,0g_pK2gsW3c,14,24,train,0
2098,eating ice cream,0HDeeGOp6E0,12,22,train,0
2099,eating ice cream,0kj550MXu-8,28,38,train,0
2100,eating ice cream,0kKfRQWmUHU,2,12,train,0
2101,eating ice cream,0KUHoXyYiIs,0,10,train,0
2102,eating ice cream,0pqGCVY9lI8,20,30,train,0
2103,eating ice cream,0uJONCBOI-E,2,12,train,0
2104,eating ice cream,0vldOeJCp0E,48,58,train,0
2105,eating ice cream,0VqathWO8mU,35,45,train,0
2106,eating ice cream,0W-Enb4ARIw,26,36,train,0
2107,eating ice cream,0wk2ETM_qP8,65,75,train,0
2108,eating ice cream,15X-JbkRS_w,3,13,train,0
2109,eating ice cream,19xlAHl3ZOs,40,50,train,0
2110,eating spaghetti,-FYZWo0YmtE,89,99,train,0
2111,eating spaghetti,-i8la34D9Wk,210,220,train,0
2112,eating spaghetti,-jK-YcxW6A0,0,10,train,0
2113,eating spaghetti,-MytqRwRwBg,7,17,train,0
2114,eating spaghetti,-skUKi4ItkA,12,22,train,0
2115,eating spaghetti,-tFtOb4hxtI,24,34,train,0
2116,eating spaghetti,-XKwRCwbjvA,4,14,train,0
2117,eating spaghetti,-yQvLuX6Vfg,49,59,train,0
2118,eating spaghetti,-ZnCh1h0pbo,9,19,train,0
2119,eating spaghetti,04Q8f9lEzoA,18,28,train,0
2120,eating spaghetti,0AisbPBEq-c,3,13,train,0
2121,eating spaghetti,0DM7mHrDZm0,1,11,train,0
2122,eating spaghetti,0K82C4cGttw,72,82,train,0
2123,eating spaghetti,0nbRLi_nHEQ,22,32,train,0
2124,eating spaghetti,0QEc0kJWUaU,4,14,train,0
2125,eating spaghetti,0TfuoJOcAUE,4,14,train,0
2126,eating spaghetti,0uay8Sbzn8E,78,88,train,0
2127,eating spaghetti,0UTA7zg8huM,92,102,train,0
2128,eating spaghetti,12WWbRUbOms,72,82,train,0
2129,eating spaghetti,14AZeSMkm-M,21,31,train,0
2130,eating spaghetti,18nXGrBvNJE,4,14,train,0
2131,eating spaghetti,18TVCQD2etE,4,14,train,0
2132,eating spaghetti,1Ge5azXYS3k,19,29,train,0
2133,eating spaghetti,1Gk305A7XyE,52,62,train,0
2134,eating spaghetti,1hubZ7VKEus,18,28,train,0
2135,eating spaghetti,1itTAI1TWpk,7,17,train,0
2136,eating spaghetti,1Jo5mNMGRX0,21,31,train,0
2137,eating spaghetti,1JzrU8LWXKI,1,11,train,0
2138,eating spaghetti,1lhBG9SJ3Gw,16,26,train,0
2139,eating spaghetti,1lXBljy5qoI,1,11,train,0
2140,eating watermelon,-fk5STh-Obo,27,37,train,0
2141,eating watermelon,-fkVMf-qLEI,18,28,train,0
2142,eating watermelon,-ZlDSY-03Z4,3,13,train,0
2143,eating watermelon,-_xARnNGrcc,44,54,train,0
2144,eating watermelon,07dNCmvxNIg,1,11,train,0
2145,eating watermelon,0CV5LDRWwJ8,135,145,train,0
2146,eating watermelon,0JMurscrsBs,0,10,train,0
2147,eating watermelon,0MWVevXrUb8,5,15,train,0
2148,eating watermelon,0_lXMxvogIQ,323,333,train,0
2149,eating watermelon,1--ftBwmSRk,15,25,train,0
2150,eating watermelon,18iLzeDp0Oo,1,11,train,0
2151,eating watermelon,19fuk7JJkIc,46,56,train,0
2152,egg hunting,0ePwnostXEM,6,16,train,0
2153,egg hunting,0eS_3-dS-Cg,372,382,train,0
2154,egg hunting,1cdLwDBCw80,71,81,train,0
2155,egg hunting,1LSECj63w98,28,38,train,0
2156,egg hunting,1mFVg4udgYU,10,20,train,0
2157,egg hunting,1Uz5SIegyNk,1,11,train,0
2158,egg hunting,1YGxSBl6H30,159,169,train,0
2159,egg hunting,1YJtARymcnI,23,33,train,0
2160,egg hunting,2B-ONI-vcL0,252,262,train,0
2161,egg hunting,2C8yk3Y9X7Q,528,538,train,0
2162,egg hunting,2CGHGQ3P5Nc,35,45,train,0
2163,exercising arm,0j6RBhORil4,21,31,train,0
2164,exercising arm,0VoadjV9Dvw,19,29,train,0
2165,exercising arm,12gess3bZ2w,29,39,train,0
2166,exercising arm,1Bql-Tr08ts,4,14,train,0
2167,exercising arm,21iQiTsg8xU,2,12,train,0
2168,exercising arm,2IpvfJjf_lk,4,14,train,0
2169,exercising arm,378dhJFwVpQ,5,15,train,0
2170,exercising arm,3hfvqXACxI4,1,11,train,0
2171,exercising with an exercise ball,0qLiHIJgUZ0,39,49,train,0
2172,exercising with an exercise ball,0S7_R0Ft6vY,40,50,train,0
2173,exercising with an exercise ball,1hHkgTnf9BY,242,252,train,0
2174,exercising with an exercise ball,1ibqSd-0zMY,14,24,train,0
2175,exercising with an exercise ball,1WGwiNyTt48,29,39,train,0
2176,exercising with an exercise ball,2B58pRj7IRU,4,14,train,0
2177,exercising with an exercise ball,2WSUu8UCAOM,416,426,train,0
2178,exercising with an exercise ball,3aD6E0X-PmE,3,13,train,0
2179,extinguishing fire,-GffAGuD8Ac,88,98,train,0
2180,extinguishing fire,-HTSu7LEGLI,13,23,train,0
2181,extinguishing fire,-LLl_b7z-5E,18,28,train,0
2182,extinguishing fire,-QH9LWNW1lc,0,10,train,0
2183,extinguishing fire,-SCH0J8fN7k,71,81,train,0
2184,extinguishing fire,0cGDbQtYXms,90,100,train,0
2185,extinguishing fire,0CjdSqPTo8I,16,26,train,0
2186,extinguishing fire,0dkAifFydGg,47,57,train,0
2187,extinguishing fire,0eh36Ku_jVs,409,419,train,0
2188,extinguishing fire,0NpfMtP65uU,35,45,train,0
2189,extinguishing fire,0STCpJQWyto,164,174,train,0
2190,extinguishing fire,0WHzA-7kBnA,77,87,train,0
2191,extinguishing fire,10pl8VN2Un4,51,61,train,0
2192,extinguishing fire,17Aso9nG3N0,2,12,train,0
2193,faceplanting,06ZqVRSZ8wE,6,16,train,0
2194,faceplanting,0OIEXRBQXCw,2,12,train,0
2195,faceplanting,11l38_qlvqM,7,17,train,0
2196,faceplanting,11YmgupLXYE,2,12,train,0
2197,faceplanting,19uKysZIDIk,1,11,train,0
2198,faceplanting,1bCSvLwE8A8,3,13,train,0
2199,faceplanting,1i5P7hhwUmI,21,31,train,0
2200,faceplanting,1JhYwcmxvtY,2,12,train,0
2201,faceplanting,1vfoyLZNtpI,15,25,train,0
2202,feeding birds,-KuhSa1TCGE,49,59,train,0
2203,feeding birds,-mVvWNrAjSQ,11,21,train,0
2204,feeding birds,-MwPLE_xWz0,2,12,train,0
2205,feeding birds,-qEiyS8Zx2s,1,11,train,0
2206,feeding birds,-qReJfYTpV0,7,17,train,0
2207,feeding birds,-SfAPNOB3aU,21,31,train,0
2208,feeding birds,-VuAeKfNf18,175,185,train,0
2209,feeding birds,-WvBTcrfKKI,13,23,train,0
2210,feeding birds,-yTIisA8eNI,64,74,train,0
2211,feeding birds,08DWvdZkfAw,91,101,train,0
2212,feeding birds,0fW4pakAOcY,75,85,train,0
2213,feeding birds,0GKFIzTU680,70,80,train,0
2214,feeding birds,0hKrYZXvsfA,2,12,train,0
2215,feeding birds,0HssmdVwSD4,47,57,train,0
2216,feeding birds,0KGZK4h1u4s,121,131,train,0
2217,feeding birds,0lxzjBKsQlg,0,10,train,0
2218,feeding birds,0nYkK11fDZk,0,10,train,0
2219,feeding birds,0O8w8zn8qSc,0,10,train,0
2220,feeding birds,0Rk98jXywoQ,5,15,train,0
2221,feeding birds,0rLZNg8EmJ8,44,54,train,0
2222,feeding birds,0Th7JdzVdSo,3,13,train,0
2223,feeding birds,0V35YFLKd2M,9,19,train,0
2224,feeding birds,0Wz82AeDVNM,2,12,train,0
2225,feeding birds,0y5svQB1Rjc,13,23,train,0
2226,feeding birds,0yzEQxTWUEY,12,22,train,0
2227,feeding birds,13sVGS7ORgM,10,20,train,0
2228,feeding birds,1d6ScxENfqo,33,43,train,0
2229,feeding birds,1dfBgcOWdQ8,3,13,train,0
2230,feeding birds,1dMOPR0PYjE,18,28,train,0
2231,feeding birds,1fY57Kc53yc,5,15,train,0
2232,feeding fish,00jZej9_xh8,53,63,train,0
2233,feeding fish,07JFxr9qwVc,12,22,train,0
2234,feeding fish,08gPg6wvJU4,1,11,train,0
2235,feeding fish,09EdRj1Qli4,95,105,train,0
2236,feeding fish,0bpbDvTs4is,20,30,train,0
2237,feeding fish,0c-YOkQRe9I,2,12,train,0
2238,feeding fish,0dnNTFCU0H4,1,11,train,0
2239,feeding fish,0edh3q2VYZQ,23,33,train,0
2240,feeding fish,0fF_tX7Nl9s,5,15,train,0
2241,feeding fish,0GKDxzjXSdg,15,25,train,0
2242,feeding fish,0H5e9yXIlv4,1,11,train,0
2243,feeding fish,0mR_JpazrtA,19,29,train,0
2244,feeding fish,0N8eKEPgrPk,1,11,train,0
2245,feeding fish,0QILb4g09ZI,22,32,train,0
2246,feeding fish,0rMk6fXr7Xk,34,44,train,0
2247,feeding fish,0vlrwlay0c4,18,28,train,0
2248,feeding fish,0wzBFCegdZI,32,42,train,0
2249,feeding fish,0zINhjQnpYE,15,25,train,0
2250,feeding fish,0Zrlc49uroo,29,39,train,0
2251,feeding fish,14GQGPU0k9Q,11,21,train,0
2252,feeding fish,17EMC6XiBM0,39,49,train,0
2253,feeding fish,17VOafB2HfQ,6,16,train,0
2254,feeding fish,199wW-kGQTY,1,11,train,0
2255,feeding fish,1bTPTiiu_n4,51,61,train,0
2256,feeding goats,-wWqez-9Pjs,1,11,train,0
2257,feeding goats,0-9PkPLBeB4,5,15,train,0
2258,feeding goats,06FXV1CM0Ck,4,14,train,0
2259,feeding goats,06HpOpJpJUU,17,27,train,0
2260,feeding goats,06K_En5QMuw,2,12,train,0
2261,feeding goats,08u3cb1wyvg,4,14,train,0
2262,feeding goats,0cu3HHsVCGE,44,54,train,0
2263,feeding goats,0ETrTlZQ2uo,8,18,train,0
2264,feeding goats,0fXB4HjzHyk,6,16,train,0
2265,feeding goats,0jJdBQAjbs8,20,30,train,0
2266,feeding goats,0NwHUzWjfIE,14,24,train,0
2267,feeding goats,0oohuA5rTdE,112,122,train,0
2268,feeding goats,0SDmcLjxbv8,9,19,train,0
2269,feeding goats,0StAORjZzdE,5,15,train,0
2270,feeding goats,0T_zBZCfq74,21,31,train,0
2271,feeding goats,0VZAgBAgdP8,11,21,train,0
2272,feeding goats,1b696frJiK8,2,12,train,0
2273,feeding goats,1Bm_JDw1L9E,17,27,train,0
2274,feeding goats,1CneleBQSZs,2,12,train,0
2275,feeding goats,1CqXZ5FVmQY,3,13,train,0
2276,feeding goats,1el2igcfozM,2,12,train,0
2277,feeding goats,1FpAg9qA5AY,11,21,train,0
2278,feeding goats,1G_YL6ruA2E,8,18,train,0
2279,feeding goats,1hNLNgY8iew,4,14,train,0
2280,feeding goats,1HycacBsZdE,34,44,train,0
2281,feeding goats,1HyUKQIqfDo,6,16,train,0
2282,feeding goats,1idEAyJoa-k,36,46,train,0
2283,filling eyebrows,-WEXdau-Mz4,81,91,train,0
2284,filling eyebrows,-Wu3duHqgYE,59,69,train,0
2285,filling eyebrows,-_Xak_iETXk,388,398,train,0
2286,filling eyebrows,0391YP-nm04,0,10,train,0
2287,filling eyebrows,03m6LV3bU6o,122,132,train,0
2288,filling eyebrows,0dh0SVaws_E,27,37,train,0
2289,filling eyebrows,0eAbf3x4foY,253,263,train,0
2290,filling eyebrows,0EGczB0cUxM,17,27,train,0
2291,filling eyebrows,0fWVQgF3YLo,1,11,train,0
2292,filling eyebrows,0gTdR-nnLyY,37,47,train,0
2293,filling eyebrows,0JaknYWCvKo,323,333,train,0
2294,filling eyebrows,0JSUpFxrBCY,198,208,train,0
2295,filling eyebrows,0m8z9xrlnEY,284,294,train,0
2296,filling eyebrows,0QhCQj_X61U,36,46,train,0
2297,filling eyebrows,0R0Aklb0X3Q,365,375,train,0
2298,filling eyebrows,0rbCqeVfTBI,0,10,train,0
2299,filling eyebrows,0RhN11PDhCs,161,171,train,0
2300,filling eyebrows,0uxyQi9iSZ4,51,61,train,0
2301,filling eyebrows,0YW9slPyVtU,82,92,train,0
2302,filling eyebrows,0Z9QAMI6txY,4,14,train,0
2303,filling eyebrows,0zqmuRpChLw,1,11,train,0
2304,filling eyebrows,1-2iEw6vVB0,200,210,train,0
2305,filling eyebrows,121NLyWJpe8,26,36,train,0
2306,filling eyebrows,16gbT4agB88,198,208,train,0
2307,filling eyebrows,180fXaVMspA,61,71,train,0
2308,filling eyebrows,1ERmb5ttnG0,235,245,train,0
2309,filling eyebrows,1hk8-Pz1h9s,46,56,train,0
2310,finger snapping,-ZaNyzHkCGo,15,25,train,0
2311,finger snapping,08c-k3E-Qq4,2,12,train,0
2312,finger snapping,0Ebn3ydH5w4,25,35,train,0
2313,finger snapping,0Pnkj4bz1Yo,2,12,train,0
2314,finger snapping,0QCsffcpSJA,1,11,train,0
2315,finger snapping,0ttCqhLN6jE,33,43,train,0
2316,finger snapping,0uiHulmwkiU,3,13,train,0
2317,finger snapping,0wR6cO3yRPs,217,227,train,0
2318,finger snapping,0wwMf5sW_Sk,2,12,train,0
2319,finger snapping,0ykYzQTUwOQ,1,11,train,0
2320,finger snapping,1-p9m8VcZDo,8,18,train,0
2321,finger snapping,14o2_ZrQZa8,1,11,train,0
2322,finger snapping,19a3yqdABtg,0,10,train,0
2323,finger snapping,1fvYvV6qFMo,16,26,train,0
2324,finger snapping,1HD2sqaDjhw,6,16,train,0
2325,finger snapping,1wGIlgs3oYc,2,12,train,0
2326,finger snapping,1XwimLfyIuU,1,11,train,0
2327,finger snapping,2-qp2udEoyc,3,13,train,0
2328,finger snapping,27QukGR-9XU,1,11,train,0
